TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
111,0.3,2.181,left,1,110,right
112,0,2.181,left,1,111,right
113,0,4.59,left,1,112,left
114,0.3,1.7069999999999999,left,1,113,right
115,0,4.0200000000000005,right,1,114,right
116,0,2.4749999999999996,left,1,115,right
117,0,2.181,right,1,116,left
118,-0.3,2.4749999999999996,right,1,117,left
119,0.3,4.0200000000000005,right,1,118,right
120,-0.3,1.7069999999999999,left,1,119,right
121,0.3,2.4749999999999996,right,1,120,left
122,0,3.507,right,1,121,right
123,-0.3,2.181,left,1,122,right
124,0.3,4.0200000000000005,left,1,123,left
125,-0.3,4.59,left,1,124,left
126,0.3,3.507,right,1,125,right
127,0.3,1.7069999999999999,left,1,126,right
128,0,3.507,right,1,127,right
129,-0.3,2.4749999999999996,right,1,128,left
130,0,2.181,left,1,129,right
131,-0.3,3,right,1,130,left
132,0,4.0200000000000005,left,1,131,left
133,-0.3,2.181,right,1,132,left
134,-0.3,4.59,left,1,133,left
135,0.3,4.59,right,1,134,right
136,-0.3,3.507,left,1,135,left
137,0.3,2.4749999999999996,left,1,136,right
138,0,4.0200000000000005,right,1,137,right
139,0,3.507,left,1,138,left
140,0,2.4749999999999996,right,1,139,left
141,-0.3,4.0200000000000005,right,1,140,right
142,-0.3,3,left,1,141,left
143,0.3,4.59,left,1,142,left
144,-0.3,3.507,right,1,143,right
145,0.3,3.507,left,1,144,left
146,0,2.181,right,1,145,left
147,0.3,4.0200000000000005,left,1,146,left
148,0,3,right,1,147,right
149,-0.3,1.7069999999999999,right,1,148,left
150,0.3,3,right,1,149,right
151,0.3,3,left,1,150,right
152,0.3,2.181,right,1,151,left
153,0,3,left,1,152,right
154,-0.3,4.59,right,1,153,right
155,0,2.4749999999999996,left,1,154,right
156,0.3,4.0200000000000005,right,1,155,right
157,-0.3,4.0200000000000005,left,1,156,left
158,0,1.7069999999999999,left,1,157,right
159,0,4.59,right,1,158,right
160,0.3,2.4749999999999996,right,1,159,left
161,-0.3,2.4749999999999996,left,1,160,right
162,0.3,2.181,left,1,161,right
163,0.3,3.507,right,1,162,right
164,0.3,1.7069999999999999,right,1,163,left
165,-0.3,2.181,left,1,164,right
166,0,4.59,left,1,165,left
167,0,1.7069999999999999,right,1,166,left
168,-0.3,1.7069999999999999,left,1,167,right
169,0,4.0200000000000005,left,1,168,left
170,0,2.4749999999999996,left,1,169,right
171,0.3,4.59,left,1,170,left
172,0,2.4749999999999996,right,1,171,left
173,0.3,4.0200000000000005,left,1,172,left
174,-0.3,2.4749999999999996,left,1,173,right
175,0,4.59,right,1,174,right
176,-0.3,3,left,1,175,left
177,0,3.507,right,1,176,right
178,0,4.0200000000000005,right,1,177,right
179,-0.3,4.0200000000000005,right,1,178,right
180,-0.3,3.507,left,1,179,left
181,-0.3,1.7069999999999999,right,1,180,left
182,0,3.507,left,1,181,left
183,0.3,3,left,1,182,left
184,0,2.181,right,1,183,left
185,-0.3,1.7069999999999999,left,1,184,right
186,-0.3,2.181,left,1,185,right
187,-0.3,4.59,right,1,186,right
188,0.3,4.0200000000000005,right,1,187,right
189,0.3,1.7069999999999999,left,1,188,right
190,0.3,3.507,left,1,189,left
191,-0.3,2.4749999999999996,right,1,190,left
192,0,2.181,left,1,191,right
193,0,4.59,left,1,192,left
194,-0.3,2.181,right,1,193,left
195,0.3,3,right,1,194,left
196,0,1.7069999999999999,right,1,195,right
197,0,3,right,1,196,left
198,0.3,2.4749999999999996,right,1,197,left
199,-0.3,4.0200000000000005,left,1,198,left
200,0,1.7069999999999999,left,1,199,right
201,0,3,left,1,200,right
202,0.3,2.181,right,1,201,left
203,0.3,2.4749999999999996,left,1,202,right
204,-0.3,3.507,right,1,203,right
205,-0.3,3,right,1,204,left
206,0.3,2.181,left,1,205,right
207,-0.3,4.59,left,1,206,left
208,0.3,3.507,right,1,207,right
209,0.3,1.7069999999999999,right,1,208,left
210,0.3,4.59,right,1,209,right
1,0,2.181,right,1,0,left
2,0.3,3,left,1,1,right
3,0.3,3.507,left,1,2,left
4,0,1.7069999999999999,right,1,3,left
5,0,1.7069999999999999,left,1,4,right
6,0.3,2.4749999999999996,left,1,5,right
7,0.3,1.7069999999999999,right,1,6,left
8,-0.3,3.507,right,1,7,right
9,0,3,left,1,8,right
10,0,3.507,left,1,9,left
11,0,4.0200000000000005,right,1,10,right
12,-0.3,2.181,left,1,11,right
13,-0.3,3.507,left,1,12,left
14,0.3,2.181,right,1,13,left
15,0.3,4.59,right,1,14,right
16,0.3,2.181,left,1,15,right
17,0,2.4749999999999996,right,1,16,left
18,0.3,2.4749999999999996,right,1,17,left
19,0,2.4749999999999996,left,1,18,right
20,0.3,4.59,left,1,19,left
21,-0.3,2.4749999999999996,right,1,20,left
22,-0.3,3,right,1,21,right
23,0.3,3,right,1,22,right
24,-0.3,1.7069999999999999,right,1,23,left
25,-0.3,3,left,1,24,right
26,-0.3,4.59,right,1,25,right
27,0,2.181,left,1,26,right
28,-0.3,4.0200000000000005,left,1,27,left
29,0.3,3.507,right,1,28,right
30,0.3,4.0200000000000005,right,1,29,right
31,-0.3,4.59,left,1,30,left
32,-0.3,1.7069999999999999,left,1,31,right
33,0,3.507,right,1,32,right
34,0.3,4.0200000000000005,left,1,33,left
35,-0.3,2.4749999999999996,left,1,34,right
36,0.3,1.7069999999999999,left,1,35,right
37,0,4.59,left,1,36,left
38,-0.3,2.181,right,1,37,left
39,-0.3,4.0200000000000005,right,1,38,right
40,0,4.59,right,1,39,right
41,0,3,right,1,40,left
42,0,4.0200000000000005,left,1,41,left
43,0,1.7069999999999999,right,1,42,left
44,-0.3,1.7069999999999999,left,1,43,right
45,-0.3,1.7069999999999999,right,1,44,left
46,0,3,left,1,45,left
47,0.3,2.4749999999999996,right,1,46,left
48,0,2.4749999999999996,right,1,47,left
49,0.3,1.7069999999999999,left,1,48,right
50,0,4.59,left,1,49,left
51,0,3.507,left,1,50,left
52,-0.3,2.181,right,1,51,left
53,0,3.507,right,1,52,right
54,-0.3,3.507,left,1,53,left
55,-0.3,2.4749999999999996,left,1,54,right
56,-0.3,3,left,1,55,right
57,0,2.181,left,1,56,right
58,0,4.0200000000000005,left,1,57,left
59,-0.3,4.59,left,1,58,left
60,-0.3,3.507,right,1,59,right
61,-0.3,4.0200000000000005,left,1,60,left
62,-0.3,3,right,1,61,right
63,0.3,3.507,right,1,62,right
64,0,2.181,right,1,63,left
65,0,4.0200000000000005,right,1,64,right
66,0.3,3,left,1,65,right
67,0,3,right,1,66,right
68,-0.3,2.4749999999999996,right,1,67,left
69,0.3,2.4749999999999996,left,1,68,right
70,0.3,3.507,left,1,69,left
71,0,2.4749999999999996,left,1,70,right
72,0,1.7069999999999999,left,1,71,right
73,0,4.59,right,1,72,right
74,-0.3,2.181,left,1,73,right
75,-0.3,4.59,right,1,74,right
76,0.3,2.181,left,1,75,right
77,0.3,4.59,left,1,76,left
78,0.3,4.0200000000000005,left,1,77,left
79,0.3,3,right,1,78,right
80,-0.3,4.0200000000000005,right,1,79,right
81,0.3,1.7069999999999999,right,1,80,left
82,0.3,2.181,right,1,81,left
83,0.3,4.59,right,1,82,right
84,0.3,4.0200000000000005,right,1,83,right
85,0,1.7069999999999999,right,1,84,left
86,0,2.4749999999999996,right,1,85,left
87,0.3,4.59,right,1,86,right
88,0,3,right,1,87,left
89,-0.3,2.181,left,1,88,right
90,0,4.59,left,1,89,left
91,0.3,3.507,right,1,90,right
92,0,3.507,left,1,91,left
93,0.3,2.181,left,1,92,right
94,0,2.4749999999999996,left,1,93,right
95,0.3,1.7069999999999999,right,1,94,left
96,0.3,1.7069999999999999,left,1,95,right
97,0.3,2.4749999999999996,right,1,96,left
98,0.3,3,right,1,97,right
99,0.3,2.4749999999999996,left,1,98,right
100,-0.3,2.4749999999999996,left,1,99,right
101,0,4.0200000000000005,left,1,100,left
102,0,3.507,right,1,101,right
103,-0.3,2.181,right,1,102,left
104,0,1.7069999999999999,left,1,103,right
105,0.3,4.0200000000000005,right,1,104,right
106,0,4.0200000000000005,right,1,105,right
107,-0.3,3.507,left,1,106,left
108,-0.3,1.7069999999999999,left,1,107,right
109,0.3,3.507,left,1,108,left
110,0,2.181,right,1,109,left
111,0.3,4.0200000000000005,left,1,110,left
112,-0.3,3.507,right,1,111,right
113,-0.3,4.59,right,1,112,right
114,0.3,3,left,1,113,left
115,0,3,left,1,114,left
116,0,4.59,right,1,115,right
117,-0.3,1.7069999999999999,right,1,116,left
118,-0.3,3,right,1,117,right
119,0.3,2.181,right,1,118,left
120,-0.3,2.4749999999999996,right,1,119,left
121,0,2.181,left,1,120,right
122,0.3,4.59,left,1,121,left
123,-0.3,4.0200000000000005,right,1,122,right
124,-0.3,4.59,left,1,123,left
125,-0.3,3,left,1,124,right
126,-0.3,4.0200000000000005,left,1,125,left
127,0.3,3,right,1,126,right
128,0.3,4.0200000000000005,right,1,127,right
129,0.3,2.181,right,1,128,left
130,0,4.59,left,1,129,left
131,0,4.0200000000000005,right,1,130,right
132,0.3,2.4749999999999996,right,1,131,left
133,-0.3,4.59,right,1,132,right
134,0,3.507,left,1,133,left
135,0.3,3.507,left,1,134,left
136,-0.3,1.7069999999999999,left,1,135,right
137,0,2.181,left,1,136,right
138,0.3,1.7069999999999999,left,1,137,right
139,0,3,left,1,138,left
140,0.3,4.59,left,1,139,left
141,-0.3,3.507,left,1,140,left
142,-0.3,3,right,1,141,right
143,-0.3,4.0200000000000005,right,1,142,right
144,-0.3,2.181,left,1,143,right
145,0,3.507,right,1,144,right
146,0.3,4.0200000000000005,left,1,145,left
147,-0.3,1.7069999999999999,right,1,146,left
148,0,3,right,1,147,right
149,0.3,2.181,left,1,148,right
150,0.3,1.7069999999999999,right,1,149,left
151,0,1.7069999999999999,right,1,150,left
152,-0.3,3,left,1,151,left
153,-0.3,2.4749999999999996,left,1,152,right
154,0.3,3.507,right,1,153,right
155,0,4.59,right,1,154,right
156,-0.3,4.59,left,1,155,left
157,0.3,4.59,right,1,156,right
158,0,2.4749999999999996,left,1,157,right
159,0.3,3,left,1,158,right
160,0.3,2.4749999999999996,left,1,159,right
161,0,4.0200000000000005,left,1,160,left
162,-0.3,2.181,right,1,161,left
163,0,2.181,right,1,162,left
164,-0.3,4.0200000000000005,left,1,163,left
165,0,1.7069999999999999,left,1,164,right
166,-0.3,3.507,right,1,165,right
167,0,2.4749999999999996,right,1,166,left
168,-0.3,2.4749999999999996,right,1,167,left
169,0.3,3,left,1,168,right
170,0.3,1.7069999999999999,left,1,169,right
171,0.3,3.507,left,1,170,left
172,-0.3,3,left,1,171,left
173,-0.3,4.0200000000000005,left,1,172,left
174,0.3,4.59,left,1,173,left
175,0,4.59,right,1,174,right
176,0,4.0200000000000005,left,1,175,left
177,-0.3,2.181,right,1,176,left
178,-0.3,4.59,left,1,177,left
179,-0.3,3,right,1,178,right
180,0,2.181,right,1,179,left
181,0,3.507,right,1,180,right
182,0.3,2.181,right,1,181,left
183,-0.3,2.4749999999999996,right,1,182,left
184,0.3,2.4749999999999996,left,1,183,right
185,0.3,2.181,left,1,184,right
186,0,3,left,1,185,left
187,-0.3,2.4749999999999996,left,1,186,right
188,0,4.59,left,1,187,left
189,0.3,3.507,right,1,188,right
190,0.3,4.0200000000000005,right,1,189,right
191,0,2.181,left,1,190,right
192,0,3.507,left,1,191,left
193,0.3,4.0200000000000005,left,1,192,left
194,0,1.7069999999999999,left,1,193,right
195,-0.3,4.59,right,1,194,right
196,0.3,3,right,1,195,right
197,-0.3,4.0200000000000005,right,1,196,right
198,0,2.4749999999999996,left,1,197,right
199,-0.3,1.7069999999999999,right,1,198,left
200,-0.3,3.507,left,1,199,left
201,0,1.7069999999999999,right,1,200,left
202,0,4.0200000000000005,right,1,201,right
203,0.3,4.59,right,1,202,right
204,0.3,2.4749999999999996,right,1,203,left
205,0,3,right,1,204,left
206,0,2.4749999999999996,right,1,205,left
207,0.3,1.7069999999999999,right,1,206,left
208,-0.3,1.7069999999999999,left,1,207,right
209,-0.3,3.507,right,1,208,right
210,-0.3,2.181,left,1,209,right
