TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
87,-0.3,1.827,right,1.0,86.0,right
88,0.0,3.993,right,1.0,87.0,right
89,0.3,2.139,left,1.0,88.0,right
90,-0.15,3.0,right,1.0,89.0,right
91,-0.15,1.827,right,1.0,90.0,right
92,0.14999999999999997,3.0,right,1.0,91.0,left
93,0.3,2.487,left,1.0,92.0,right
94,0.0,1.827,left,1.0,93.0,right
95,0.0,2.139,left,1.0,94.0,right
96,-0.3,4.622999999999999,right,1.0,95.0,right
97,0.0,4.622999999999999,right,1.0,96.0,right
98,-0.15,3.0,left,1.0,97.0,right
99,0.3,3.0,right,1.0,98.0,right
100,0.3,1.593,right,1.0,99.0,right
101,0.3,3.993,right,1.0,100.0,right
102,0.0,2.487,left,1.0,101.0,right
103,0.0,2.487,right,1.0,102.0,left
104,-0.15,1.827,left,1.0,103.0,right
105,0.14999999999999997,3.993,left,1.0,104.0,left
106,0.14999999999999997,5.13,left,1.0,105.0,left
107,0.14999999999999997,3.507,left,1.0,106.0,left
108,0.0,3.507,right,1.0,107.0,right
109,0.14999999999999997,5.13,right,1.0,108.0,right
110,0.14999999999999997,4.622999999999999,right,1.0,109.0,right
111,-0.3,3.507,left,1.0,110.0,left
112,-0.15,2.487,left,1.0,111.0,right
113,0.14999999999999997,1.827,left,1.0,112.0,left
114,-0.15,3.507,left,1.0,113.0,left
115,0.0,1.593,right,1.0,114.0,left
116,0.14999999999999997,3.0,left,1.0,115.0,left
117,-0.3,5.13,right,1.0,116.0,right
118,0.14999999999999997,2.487,right,1.0,117.0,right
119,-0.15,3.993,right,1.0,118.0,right
120,0.3,4.622999999999999,right,1.0,119.0,right
121,-0.3,2.487,right,1.0,120.0,left
122,-0.15,3.0,right,1.0,121.0,left
123,-0.3,3.507,right,1.0,122.0,right
124,0.0,3.0,left,1.0,123.0,right
125,0.0,3.993,left,1.0,124.0,left
126,0.0,1.827,right,1.0,125.0,left
127,0.0,3.0,right,1.0,126.0,left
128,0.14999999999999997,1.593,right,1.0,127.0,left
129,0.3,5.13,left,1.0,128.0,left
130,-0.3,3.993,left,1.0,129.0,left
131,-0.3,2.139,left,1.0,130.0,left
132,0.14999999999999997,4.622999999999999,left,1.0,131.0,left
133,-0.3,1.827,right,1.0,132.0,left
134,-0.15,5.13,left,1.0,133.0,left
135,0.14999999999999997,2.139,right,1.0,134.0,left
136,0.3,2.487,right,1.0,135.0,left
137,0.14999999999999997,1.827,right,1.0,136.0,left
138,-0.3,5.13,left,1.0,137.0,left
139,0.14999999999999997,1.593,left,1.0,138.0,right
140,0.3,4.622999999999999,left,1.0,139.0,left
141,-0.3,4.622999999999999,left,1.0,140.0,left
142,-0.15,3.993,left,1.0,141.0,left
143,-0.15,1.593,left,1.0,142.0,left
144,0.14999999999999997,3.507,right,1.0,143.0,left
145,0.14999999999999997,3.993,right,1.0,144.0,right
146,-0.15,2.139,left,1.0,145.0,left
147,0.0,5.13,left,1.0,146.0,left
148,0.0,2.139,right,1.0,147.0,left
149,-0.15,5.13,right,1.0,148.0,right
150,-0.3,3.993,right,1.0,149.0,right
151,0.3,3.507,left,1.0,150.0,left
152,-0.15,1.593,right,1.0,151.0,left
153,0.3,3.993,left,1.0,152.0,left
154,0.0,3.993,right,1.0,153.0,right
155,0.3,1.827,left,1.0,154.0,right
156,-0.3,2.487,left,1.0,155.0,right
157,0.3,2.139,left,1.0,156.0,right
158,-0.15,4.622999999999999,right,1.0,157.0,right
159,-0.3,1.593,left,1.0,158.0,right
160,-0.3,1.827,left,1.0,159.0,right
161,-0.3,2.139,right,1.0,160.0,right
162,0.3,3.0,left,1.0,161.0,right
163,0.0,3.507,left,1.0,162.0,right
164,0.3,5.13,right,1.0,163.0,right
165,0.3,1.593,left,1.0,164.0,right
166,-0.15,3.507,right,1.0,165.0,right
167,0.3,2.139,right,1.0,166.0,left
168,-0.3,1.593,right,1.0,167.0,left
169,-0.3,3.0,right,1.0,168.0,left
170,0.3,1.827,right,1.0,169.0,left
171,0.3,3.507,right,1.0,170.0,left
172,0.0,1.593,left,1.0,171.0,right
173,-0.15,4.622999999999999,left,1.0,172.0,left
174,0.0,5.13,right,1.0,173.0,right
175,-0.15,2.139,right,1.0,174.0,left
176,0.0,4.622999999999999,left,1.0,175.0,left
177,0.14999999999999997,2.139,left,1.0,176.0,right
178,-0.3,3.0,left,1.0,177.0,right
179,-0.15,2.487,right,1.0,178.0,left
180,0.14999999999999997,2.487,left,1.0,179.0,right
181,0.3,1.593,right,1.0,180.0,left
182,-0.3,2.487,right,1.0,181.0,left
183,0.14999999999999997,5.13,left,1.0,182.0,left
184,0.0,3.507,right,1.0,183.0,left
185,0.3,1.593,left,1.0,184.0,left
186,0.3,2.487,left,1.0,185.0,right
187,0.3,5.13,left,1.0,186.0,left
188,0.14999999999999997,1.593,right,1.0,187.0,left
189,-0.3,3.507,left,1.0,188.0,left
190,0.3,2.139,left,1.0,189.0,right
191,-0.3,3.0,right,1.0,190.0,left
192,0.3,5.13,right,1.0,191.0,right
193,-0.15,2.139,left,1.0,192.0,left
194,0.0,2.487,right,1.0,193.0,left
195,0.3,3.0,right,1.0,194.0,left
196,-0.3,3.993,left,1.0,195.0,left
197,-0.15,2.487,left,1.0,196.0,right
198,0.14999999999999997,2.487,left,1.0,197.0,right
199,-0.15,3.507,right,1.0,198.0,right
200,-0.15,1.827,left,1.0,199.0,right
201,0.0,4.622999999999999,right,1.0,200.0,right
202,-0.15,3.0,right,1.0,201.0,right
203,-0.15,1.593,left,1.0,202.0,right
204,-0.3,2.139,right,1.0,203.0,right
205,0.14999999999999997,3.993,right,1.0,204.0,right
206,0.0,4.622999999999999,left,1.0,205.0,left
207,0.0,2.487,left,1.0,206.0,right
208,0.0,2.139,right,1.0,207.0,left
209,0.0,5.13,right,1.0,208.0,right
210,-0.3,4.622999999999999,left,1.0,209.0,left
211,0.14999999999999997,3.507,right,1.0,210.0,left
212,-0.15,1.827,right,1.0,211.0,left
213,-0.3,5.13,left,1.0,212.0,left
214,-0.3,3.507,right,1.0,213.0,left
215,0.14999999999999997,2.139,right,1.0,214.0,left
216,0.3,1.827,right,1.0,215.0,left
217,0.14999999999999997,1.593,left,1.0,216.0,left
218,0.0,3.0,left,1.0,217.0,right
219,0.0,3.993,left,1.0,218.0,left
220,-0.15,4.622999999999999,right,1.0,219.0,right
221,0.14999999999999997,3.507,left,1.0,220.0,left
222,-0.3,1.827,right,1.0,221.0,left
223,0.3,3.507,right,1.0,222.0,right
224,0.3,1.827,left,1.0,223.0,left
225,-0.15,3.0,left,1.0,224.0,right
226,0.14999999999999997,4.622999999999999,left,1.0,225.0,left
227,0.3,4.622999999999999,left,1.0,226.0,left
228,0.0,1.827,right,1.0,227.0,left
229,-0.15,5.13,right,1.0,228.0,right
230,-0.15,2.487,right,1.0,229.0,left
231,0.14999999999999997,2.487,right,1.0,230.0,right
232,0.0,5.13,left,1.0,231.0,left
233,-0.15,1.593,right,1.0,232.0,left
234,0.0,1.827,left,1.0,233.0,right
235,-0.15,3.993,right,1.0,234.0,right
236,0.14999999999999997,2.139,left,1.0,235.0,right
237,-0.15,2.139,right,1.0,236.0,left
238,-0.3,1.827,left,1.0,237.0,right
239,-0.15,4.622999999999999,left,1.0,238.0,left
240,0.3,3.507,left,1.0,239.0,left
241,-0.3,1.593,left,1.0,240.0,right
242,-0.3,1.593,right,1.0,241.0,left
243,0.14999999999999997,1.827,right,1.0,242.0,left
244,-0.15,3.993,left,1.0,243.0,left
245,0.3,3.993,right,1.0,244.0,right
246,0.3,2.487,right,1.0,245.0,left
247,0.14999999999999997,3.0,right,1.0,246.0,right
248,0.3,3.0,left,1.0,247.0,right
249,0.0,1.593,left,1.0,248.0,right
250,-0.3,5.13,right,1.0,249.0,right
251,0.3,3.993,left,1.0,250.0,left
252,0.0,2.139,left,1.0,251.0,right
253,0.3,4.622999999999999,right,1.0,252.0,right
254,0.14999999999999997,3.993,left,1.0,253.0,left
255,0.0,3.0,right,1.0,254.0,right
256,-0.3,3.0,left,1.0,255.0,right
257,0.14999999999999997,4.622999999999999,right,1.0,256.0,right
258,0.14999999999999997,5.13,right,1.0,257.0,right
259,0.14999999999999997,3.0,left,1.0,258.0,right
260,-0.3,4.622999999999999,right,1.0,259.0,right
261,-0.15,3.507,left,1.0,260.0,right
262,0.14999999999999997,1.827,left,1.0,261.0,left
263,0.3,2.139,right,1.0,262.0,right
264,-0.3,2.487,left,1.0,263.0,right
265,0.0,1.593,right,1.0,264.0,right
266,0.0,3.507,left,1.0,265.0,left
267,-0.3,3.993,right,1.0,266.0,right
268,0.0,3.993,right,1.0,267.0,right
269,-0.15,5.13,left,1.0,268.0,left
270,-0.3,2.139,left,1.0,269.0,right
271,-0.3,3.993,right,1.0,270.0,right
272,0.3,1.593,left,1.0,271.0,right
273,0.0,5.13,right,1.0,272.0,right
274,0.0,3.993,right,1.0,273.0,right
275,0.3,3.507,left,1.0,274.0,right
276,0.14999999999999997,3.507,right,1.0,275.0,right
277,0.14999999999999997,4.622999999999999,right,1.0,276.0,right
278,0.3,2.139,right,1.0,277.0,left
279,-0.15,4.622999999999999,left,1.0,278.0,left
280,0.0,2.139,right,1.0,279.0,left
281,0.0,2.139,left,1.0,280.0,right
282,-0.3,1.827,right,1.0,281.0,left
283,0.0,2.487,right,1.0,282.0,left
284,0.14999999999999997,1.827,right,1.0,283.0,left
285,0.3,2.487,left,1.0,284.0,right
286,0.0,5.13,left,1.0,285.0,left
287,0.3,3.0,left,1.0,286.0,left
288,-0.15,3.507,left,1.0,287.0,left
289,0.14999999999999997,4.622999999999999,left,1.0,288.0,left
290,0.14999999999999997,3.0,right,1.0,289.0,left
291,-0.3,2.487,left,1.0,290.0,right
292,-0.15,2.487,left,1.0,291.0,right
293,0.14999999999999997,2.487,left,1.0,292.0,right
294,0.3,4.622999999999999,left,1.0,293.0,left
295,-0.3,2.487,right,1.0,294.0,left
296,-0.3,4.622999999999999,right,1.0,295.0,right
297,-0.3,3.993,left,1.0,296.0,left
298,0.3,2.139,left,1.0,297.0,right
299,-0.15,3.0,right,1.0,298.0,right
300,-0.15,1.593,right,1.0,299.0,left
301,0.3,3.993,right,1.0,300.0,right
302,0.0,4.622999999999999,left,1.0,301.0,left
303,-0.3,2.139,left,1.0,302.0,right
304,0.3,5.13,right,1.0,303.0,right
305,-0.15,3.507,right,1.0,304.0,left
306,-0.15,1.827,left,1.0,305.0,right
307,-0.3,1.827,left,1.0,306.0,right
308,0.14999999999999997,3.0,left,1.0,307.0,right
309,0.3,1.827,left,1.0,308.0,right
310,0.14999999999999997,3.993,left,1.0,309.0,left
311,0.14999999999999997,1.593,right,1.0,310.0,right
312,-0.15,1.593,left,1.0,311.0,right
313,0.0,3.507,right,1.0,312.0,right
314,0.14999999999999997,2.487,right,1.0,313.0,left
315,0.14999999999999997,3.993,right,1.0,314.0,right
316,0.0,3.0,left,1.0,315.0,right
317,-0.3,3.0,right,1.0,316.0,right
318,-0.15,5.13,right,1.0,317.0,right
319,-0.3,4.622999999999999,left,1.0,318.0,left
320,0.14999999999999997,3.507,left,1.0,319.0,left
321,0.0,1.827,left,1.0,320.0,right
322,-0.15,5.13,left,1.0,321.0,left
323,-0.3,1.593,left,1.0,322.0,right
324,-0.3,1.593,right,1.0,323.0,left
325,0.14999999999999997,2.139,right,1.0,324.0,left
326,0.3,5.13,left,1.0,325.0,left
327,0.3,2.487,right,1.0,326.0,left
328,-0.15,2.487,right,1.0,327.0,left
329,0.3,3.0,right,1.0,328.0,left
330,-0.15,3.0,left,1.0,329.0,left
331,0.14999999999999997,2.139,left,1.0,330.0,right
332,0.0,1.827,right,1.0,331.0,left
333,-0.15,3.993,right,1.0,332.0,right
334,-0.15,1.827,right,1.0,333.0,left
335,0.0,4.622999999999999,right,1.0,334.0,right
336,0.14999999999999997,5.13,right,1.0,335.0,right
337,0.0,1.593,left,1.0,336.0,right
338,0.3,3.993,left,1.0,337.0,left
339,-0.3,3.507,left,1.0,338.0,left
340,0.3,3.507,right,1.0,339.0,right
341,0.0,2.487,left,1.0,340.0,right
342,0.3,1.827,right,1.0,341.0,right
343,0.3,4.622999999999999,right,1.0,342.0,right
344,0.0,3.507,left,1.0,343.0,left
345,-0.3,2.139,right,1.0,344.0,left
346,0.3,1.593,right,1.0,345.0,left
347,-0.15,2.139,right,1.0,346.0,left
348,0.14999999999999997,1.593,left,1.0,347.0,right
349,0.14999999999999997,1.827,left,1.0,348.0,left
350,0.0,3.993,left,1.0,349.0,left
351,-0.15,4.622999999999999,right,1.0,350.0,right
352,-0.3,5.13,right,1.0,351.0,right
353,-0.15,2.139,left,1.0,352.0,left
354,-0.3,5.13,left,1.0,353.0,left
355,-0.15,3.993,left,1.0,354.0,left
356,0.0,3.0,right,1.0,355.0,left
357,0.0,1.593,right,1.0,356.0,right
358,-0.3,3.507,right,1.0,357.0,left
359,-0.3,3.0,left,1.0,358.0,left
360,0.14999999999999997,5.13,left,1.0,359.0,left
361,0.3,3.507,right,1.0,360.0,right
362,0.14999999999999997,4.622999999999999,left,1.0,361.0,left
363,-0.3,5.13,left,1.0,362.0,left
364,0.0,5.13,right,1.0,363.0,right
365,0.14999999999999997,3.993,right,1.0,364.0,right
366,-0.3,3.993,left,1.0,365.0,left
367,0.0,3.993,right,1.0,366.0,left
368,0.0,3.993,left,1.0,367.0,left
369,0.3,4.622999999999999,left,1.0,368.0,left
370,-0.15,2.139,right,1.0,369.0,right
371,0.0,3.507,right,1.0,370.0,left
372,0.3,1.593,left,1.0,371.0,right
373,-0.3,3.507,left,1.0,372.0,left
374,0.14999999999999997,3.993,left,1.0,373.0,left
375,0.0,3.507,left,1.0,374.0,left
376,-0.15,2.487,left,1.0,375.0,right
377,0.14999999999999997,5.13,right,1.0,376.0,right
378,0.3,2.487,left,1.0,377.0,left
379,-0.15,3.0,right,1.0,378.0,left
380,-0.15,4.622999999999999,left,1.0,379.0,left
381,-0.3,2.139,right,1.0,380.0,left
382,0.0,4.622999999999999,left,1.0,381.0,left
383,0.14999999999999997,2.139,left,1.0,382.0,right
384,0.3,2.487,right,1.0,383.0,left
385,0.3,2.139,left,1.0,384.0,right
386,-0.3,5.13,right,1.0,385.0,right
387,0.14999999999999997,5.13,left,1.0,386.0,left
388,0.14999999999999997,1.827,right,1.0,387.0,left
389,-0.15,1.593,left,1.0,388.0,right
390,0.14999999999999997,2.487,left,1.0,389.0,right
391,0.0,1.827,left,1.0,390.0,right
392,0.0,4.622999999999999,right,1.0,391.0,right
393,-0.3,1.593,right,1.0,392.0,left
394,0.3,1.827,right,1.0,393.0,right
395,0.3,4.622999999999999,right,1.0,394.0,right
396,-0.15,5.13,left,1.0,395.0,left
397,0.3,3.0,left,1.0,396.0,right
398,-0.15,2.139,left,1.0,397.0,left
399,-0.3,1.827,right,1.0,398.0,right
400,-0.15,3.993,right,1.0,399.0,right
401,0.0,3.0,left,1.0,400.0,right
402,-0.15,4.622999999999999,right,1.0,401.0,right
403,0.0,5.13,left,1.0,402.0,left
404,0.14999999999999997,2.487,right,1.0,403.0,right
405,0.0,2.139,right,1.0,404.0,left
406,0.3,1.827,left,1.0,405.0,right
407,-0.15,5.13,right,1.0,406.0,right
408,-0.15,3.0,left,1.0,407.0,left
409,-0.15,1.593,right,1.0,408.0,left
410,0.14999999999999997,1.593,right,1.0,409.0,left
411,0.0,1.593,right,1.0,410.0,left
412,-0.3,3.993,right,1.0,411.0,right
413,0.0,1.593,left,1.0,412.0,left
414,0.14999999999999997,3.507,right,1.0,413.0,left
415,0.0,3.0,right,1.0,414.0,right
416,0.0,2.487,left,1.0,415.0,left
417,-0.3,1.827,left,1.0,416.0,right
418,-0.3,4.622999999999999,right,1.0,417.0,right
419,0.0,1.827,right,1.0,418.0,left
420,-0.3,3.0,right,1.0,419.0,right
421,0.3,2.139,right,1.0,420.0,right
422,0.0,2.487,right,1.0,421.0,left
423,0.14999999999999997,2.139,right,1.0,422.0,left
424,-0.15,2.487,right,1.0,423.0,left
425,0.0,2.139,left,1.0,424.0,right
426,-0.15,3.507,right,1.0,425.0,right
427,0.14999999999999997,3.0,right,1.0,426.0,left
428,0.3,3.0,right,1.0,427.0,right
429,-0.15,1.827,left,1.0,428.0,right
430,-0.3,3.0,left,1.0,429.0,left
431,-0.3,3.507,right,1.0,430.0,right
432,-0.15,1.827,right,1.0,431.0,left
433,0.3,3.993,left,1.0,432.0,left
434,0.3,1.593,right,1.0,433.0,left
435,-0.15,3.507,left,1.0,434.0,left
436,-0.3,1.593,left,1.0,435.0,right
437,-0.3,2.487,right,1.0,436.0,left
438,0.14999999999999997,3.507,left,1.0,437.0,left
439,-0.15,3.993,left,1.0,438.0,left
440,0.14999999999999997,1.593,left,1.0,439.0,right
441,0.14999999999999997,4.622999999999999,right,1.0,440.0,right
442,0.14999999999999997,1.827,left,1.0,441.0,right
443,-0.3,4.622999999999999,left,1.0,442.0,left
444,0.14999999999999997,3.0,left,1.0,443.0,left
445,0.3,3.993,right,1.0,444.0,right
446,0.3,3.507,left,1.0,445.0,left
447,0.3,5.13,left,1.0,446.0,left
448,-0.3,2.487,left,1.0,447.0,right
449,-0.3,2.139,left,1.0,448.0,right
450,0.3,5.13,right,1.0,449.0,right
